Ano,Partido,Nome,Etnia,Pais,Continente,Estado,Categoria,Winner
1972,Republican,Robert Duvall,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1972,Republican,Joel Grey,White,USA,North America,Ohio,ACTOR IN A SUPPORTING ROLE,1
1972,Republican,Al Pacino,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1972,Republican,Liza Minnelli,White,USA,North America,California,ACTRESS,1
1972,Republican,Diana Ross,Black,USA,North America,Michigan,ACTRESS,0
1972,Republican,Maggie Smith,White,England,Europe,0,ACTRESS,0
1972,Republican,Cicely Tyson,Black,USA,North America,New York,ACTRESS,0
1972,Republican,Liv Ullmann,White,Japan,Asia,0,ACTRESS,0
1972,Republican,Jeannie Berlin,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1972,Republican,Eileen Heckart,White,USA,North America,Ohio,ACTRESS IN A SUPPORTING ROLE,1
1972,Republican,Geraldine Page,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,0
1972,Republican,Susan Tyrrell,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1972,Republican,Shelley Winters,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,0
1973,Republican,Marlon Brando,White,USA,North America,Nebraska,ACTOR,0
1973,Republican,Jack Lemmon,White,USA,North America,Massachusetts,ACTOR,1
1973,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR,0
1973,Republican,Al Pacino,White,USA,North America,New York,ACTOR,0
1973,Republican,Robert Redford,White,USA,North America,California,ACTOR,0
1973,Republican,Vincent Gardenia,White,Italy,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1973,Republican,Jack Gilford,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1973,Republican,John Houseman,White,Romania,Europe,0,ACTOR IN A SUPPORTING ROLE,1
1973,Republican,Jason Miller,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1973,Republican,Randy Quaid,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
1973,Republican,Ellen Burstyn,White,USA,North America,Michigan,ACTRESS,0
1973,Republican,Glenda Jackson,White,England,Europe,0,ACTRESS,1
1973,Republican,Marsha Mason,White,USA,North America,Missouri,ACTRESS,0
1973,Republican,Barbra Streisand,White,USA,North America,New York,ACTRESS,0
1973,Republican,Joanne Woodward,White,USA,North America,Georgia,ACTRESS,0
1973,Republican,Linda Blair,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,0
1973,Republican,Candy Clark,White,USA,North America,Oklahoma,ACTRESS IN A SUPPORTING ROLE,0
1973,Republican,Madeline Kahn,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,0
1973,Republican,Tatum O'Neal,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,1
1973,Republican,Sylvia Sidney,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1974,Republican,Art Carney,White,USA,North America,New York,ACTOR,1
1974,Republican,Albert Finney,White,England,Europe,0,ACTOR,0
1974,Republican,Dustin Hoffman,White,USA,North America,California,ACTOR,0
1974,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR,0
1974,Republican,Al Pacino,White,USA,North America,New York,ACTOR,0
1974,Republican,Fred Astaire,White,USA,North America,Nebraska,ACTOR IN A SUPPORTING ROLE,0
1974,Republican,Jeff Bridges,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1974,Republican,Robert De Niro,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,1
1974,Republican,Michael V. Gazzo,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1974,Republican,Lee Strasberg,White,Ukraine,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1974,Republican,Ellen Burstyn,White,USA,North America,Michigan,ACTRESS,1
1974,Republican,Diahann Carroll,Black,USA,North America,New York,ACTRESS,0
1974,Republican,Faye Dunaway,White,USA,North America,Florida,ACTRESS,0
1974,Republican,Valerie Perrine,White,USA,North America,Texas,ACTRESS,0
1974,Republican,Gena Rowlands,White,USA,North America,Wisconsin,ACTRESS,0
1974,Republican,Ingrid Bergman,White,Sweden,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
1974,Republican,Valentina Cortese,White,Italy,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1974,Republican,Madeline Kahn,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,0
1974,Republican,Diane Ladd,White,USA,North America,Mississippi,ACTRESS IN A SUPPORTING ROLE,0
1974,Republican,Talia Shire,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1975,Republican,Walter Matthau,White,USA,North America,New York,ACTOR,0
1975,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR,1
1975,Republican,Al Pacino,White,USA,North America,New York,ACTOR,0
1975,Republican,Maximilian Schell,White,Austria,Europe,0,ACTOR,0
1975,Republican,James Whitmore,White,USA,North America,New York,ACTOR,0
1975,Republican,George Burns,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,1
1975,Republican,Brad Dourif,White,USA,North America,Virginia,ACTOR IN A SUPPORTING ROLE,0
1975,Republican,Burgess Meredith,White,USA,North America,Ohio,ACTOR IN A SUPPORTING ROLE,0
1975,Republican,Chris Sarandon,White,USA,North America,Virginia,ACTOR IN A SUPPORTING ROLE,0
1975,Republican,Jack Warden,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1975,Republican,Isabelle Adjani,White,France,Europe,0,ACTRESS,0
1975,Republican,Ann-Margret,White,Sweden,Europe,0,ACTRESS,0
1975,Republican,Louise Fletcher,White,USA,North America,Alabama,ACTRESS,1
1975,Republican,Glenda Jackson,White,England,Europe,0,ACTRESS,0
1975,Republican,Carol Kane,White,USA,North America,Ohio,ACTRESS,0
1975,Republican,Ronee Blakley,White,USA,North America,Idaho,ACTRESS IN A SUPPORTING ROLE,0
1975,Republican,Lee Grant,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
1975,Republican,Sylvia Miles,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1975,Republican,Lily Tomlin,White,USA,North America,Michigan,ACTRESS IN A SUPPORTING ROLE,0
1975,Republican,Brenda Vaccaro,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1976,Republican,Robert De Niro,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1976,Republican,Peter Finch,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
1976,Republican,Giancarlo Giannini,White,Italy,Europe,0,ACTOR IN A LEADING ROLE,0
1976,Republican,William Holden,White,USA,North America,Illinois,ACTOR IN A LEADING ROLE,0
1976,Republican,Sylvester Stallone,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1976,Republican,Ned Beatty,White,USA,North America,Kentucky,ACTOR IN A SUPPORTING ROLE,0
1976,Republican,Burgess Meredith,White,USA,North America,Ohio,ACTOR IN A SUPPORTING ROLE,0
1976,Republican,Laurence Olivier,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1976,Republican,Jason Robards,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,1
1976,Republican,Burt Young,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1976,Republican,Marie-Christine Barrault,White,France,Europe,0,ACTRESS IN A LEADING ROLE,0
1976,Republican,Faye Dunaway,White,USA,North America,Florida,ACTRESS IN A LEADING ROLE,1
1976,Republican,Talia Shire,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1976,Republican,Sissy Spacek,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,0
1976,Republican,Liv Ullmann,White,Japan,Asia,0,ACTRESS IN A LEADING ROLE,0
1976,Republican,Jane Alexander,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,0
1976,Republican,Jodie Foster,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1976,Republican,Lee Grant,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1976,Republican,Piper Laurie,White,USA,North America,Michigan,ACTRESS IN A SUPPORTING ROLE,0
1976,Republican,Beatrice Straight,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
1977,Republican,Woody Allen,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1977,Democratic,Richard Burton,White,Wales,Europe,0,ACTOR IN A LEADING ROLE,0
1977,Democratic,Richard Dreyfuss,White,USA,North America,New York,ACTOR IN A LEADING ROLE,1
1977,Democratic,Marcello Mastroianni,White,Italy,Europe,0,ACTOR IN A LEADING ROLE,0
1977,Democratic,John Travolta,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,0
1977,Democratic,Mikhail Baryshnikov,Asian,Russia,Asia,0,ACTOR IN A SUPPORTING ROLE,0
1977,Democratic,Peter Firth,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1977,Democratic,Alec Guinness,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1977,Democratic,Jason Robards,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,1
1977,Democratic,Maximilian Schell,White,Austria,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1977,Democratic,Anne Bancroft,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1977,Democratic,Jane Fonda,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1977,Democratic,Diane Keaton,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1977,Democratic,Shirley MacLaine,White,USA,North America,Virginia,ACTRESS IN A LEADING ROLE,0
1977,Democratic,Marsha Mason,White,USA,North America,Missouri,ACTRESS IN A LEADING ROLE,0
1977,Democratic,Leslie Browne,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1977,Democratic,Quinn Cummings,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1977,Democratic,Melinda Dillon,White,USA,North America,Arkansas,ACTRESS IN A SUPPORTING ROLE,0
1977,Democratic,Vanessa Redgrave,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
1977,Democratic,Tuesday Weld,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1978,Democratic,Warren Beatty,White,USA,North America,Virginia,ACTOR IN A LEADING ROLE,0
1978,Democratic,Gary Busey,White,USA,North America,Texas,ACTOR IN A LEADING ROLE,0
1978,Democratic,Robert De Niro,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1978,Democratic,Laurence Olivier,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1978,Democratic,Jon Voight,White,USA,North America,New York,ACTOR IN A LEADING ROLE,1
1978,Democratic,Bruce Dern,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
1978,Democratic,Richard Farnsworth,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1978,Democratic,John Hurt,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1978,Democratic,Christopher Walken,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,1
1978,Democratic,Jack Warden,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1978,Democratic,Ingrid Bergman,White,Sweden,Europe,0,ACTRESS IN A LEADING ROLE,0
1978,Democratic,Ellen Burstyn,White,USA,North America,Michigan,ACTRESS IN A LEADING ROLE,0
1978,Democratic,Jill Clayburgh,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1978,Democratic,Jane Fonda,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,1
1978,Democratic,Geraldine Page,White,USA,North America,Missouri,ACTRESS IN A LEADING ROLE,0
1978,Democratic,Dyan Cannon,White,USA,North America,Washington,ACTRESS IN A SUPPORTING ROLE,0
1978,Democratic,Penelope Milford,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,0
1978,Democratic,Maggie Smith,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
1978,Democratic,Maureen Stapleton,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1978,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A SUPPORTING ROLE,0
1979,Democratic,Dustin Hoffman,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
1979,Democratic,Jack Lemmon,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
1979,Democratic,Al Pacino,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1979,Democratic,Roy Scheider,White,USA,North America,Arkansas,ACTOR IN A LEADING ROLE,0
1979,Democratic,Peter Sellers,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1979,Democratic,Melvyn Douglas,White,USA,North America,Georgia,ACTOR IN A SUPPORTING ROLE,1
1979,Democratic,Robert Duvall,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1979,Democratic,Frederic Forrest,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
1979,Democratic,Justin Henry,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1979,Democratic,Mickey Rooney,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1979,Democratic,Jill Clayburgh,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1979,Democratic,Sally Field,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1979,Democratic,Jane Fonda,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1979,Democratic,Marsha Mason,White,USA,North America,Missouri,ACTRESS IN A LEADING ROLE,0
1979,Democratic,Bette Midler,White,USA,North America,Hawaii,ACTRESS IN A LEADING ROLE,0
1979,Democratic,Jane Alexander,White,USA,North America,Massachusetts,ACTRESS IN A SUPPORTING ROLE,0
1979,Democratic,Barbara Barrie,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1979,Democratic,Candice Bergen,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1979,Democratic,Mariel Hemingway,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1979,Democratic,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A SUPPORTING ROLE,1
1980,Democratic,Robert De Niro,White,USA,North America,New York,ACTOR IN A LEADING ROLE,1
1980,Democratic,Robert Duvall,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1980,Democratic,John Hurt,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1980,Democratic,Jack Lemmon,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
1980,Democratic,Peter O'Toole,White,Ireland,Europe,0,ACTOR IN A LEADING ROLE,0
1980,Democratic,Judd Hirsch,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1980,Democratic,Timothy Hutton,White,USA,North America,California,ACTOR IN A SUPPORTING ROLE,1
1980,Democratic,Michael O'Keefe,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1980,Democratic,Joe Pesci,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1980,Democratic,Jason Robards,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
1980,Democratic,Ellen Burstyn,White,USA,North America,Michigan,ACTRESS IN A LEADING ROLE,0
1980,Democratic,Goldie Hawn,White,USA,North America,Washington,ACTRESS IN A LEADING ROLE,0
1980,Democratic,Mary Tyler Moore,White,USA,North America,Connecticut,ACTRESS IN A LEADING ROLE,0
1980,Democratic,Gena Rowlands,White,USA,North America,Wisconsin,ACTRESS IN A LEADING ROLE,0
1980,Democratic,Sissy Spacek,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,1
1980,Democratic,Eileen Brennan,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1980,Democratic,Eva Le Gallienne,White,USA,North America,Connecticut,ACTRESS IN A SUPPORTING ROLE,0
1980,Democratic,Cathy Moriarty,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1980,Democratic,Diana Scarwid,White,USA,North America,Georgia,ACTRESS IN A SUPPORTING ROLE,0
1980,Democratic,Mary Steenburgen,White,USA,North America,Arkansas,ACTRESS IN A SUPPORTING ROLE,1
1981,Republican,Warren Beatty,White,USA,North America,Virginia,ACTOR IN A LEADING ROLE,0
1981,Republican,Henry Fonda,White,USA,North America,Nebraska,ACTOR IN A LEADING ROLE,1
1981,Republican,Burt Lancaster,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1981,Republican,Dudley Moore,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1981,Republican,Paul Newman,White,USA,North America,Ohio,ACTOR IN A LEADING ROLE,0
1981,Republican,James Coco,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1981,Republican,John Gielgud,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,1
1981,Republican,Ian Holm,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1981,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,0
1981,Republican,"Howard E. Rollins, Jr.",Black,USA,North America,Maryland,ACTOR IN A SUPPORTING ROLE,0
1981,Republican,Katharine Hepburn,White,USA,North America,Connecticut,ACTRESS IN A LEADING ROLE,1
1981,Republican,Diane Keaton,White,USA,North America,California,ACTRESS IN A LEADING ROLE,0
1981,Republican,Marsha Mason,White,USA,North America,Missouri,ACTRESS IN A LEADING ROLE,0
1981,Republican,Susan Sarandon,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1981,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1981,Republican,Melinda Dillon,White,USA,North America,Arkansas,ACTRESS IN A SUPPORTING ROLE,0
1981,Republican,Jane Fonda,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1981,Republican,Joan Hackett,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1981,Republican,Elizabeth McGovern,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1981,Republican,Maureen Stapleton,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,1
1982,Republican,Dustin Hoffman,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1982,Republican,Ben Kingsley,White,England,Europe,0,ACTOR IN A LEADING ROLE,1
1982,Republican,Jack Lemmon,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
1982,Republican,Paul Newman,White,USA,North America,Ohio,ACTOR IN A LEADING ROLE,0
1982,Republican,Peter O'Toole,White,Ireland,Europe,0,ACTOR IN A LEADING ROLE,0
1982,Republican,Charles Durning,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1982,Republican,"Louis Gossett, Jr.",Black,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,1
1982,Republican,John Lithgow,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1982,Republican,James Mason,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1982,Republican,Robert Preston,White,USA,North America,Massachusetts,ACTOR IN A SUPPORTING ROLE,0
1982,Republican,Julie Andrews,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1982,Republican,Jessica Lange,White,USA,North America,Minnesota,ACTRESS IN A LEADING ROLE,0
1982,Republican,Sissy Spacek,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,0
1982,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,1
1982,Republican,Debra Winger,White,USA,North America,Ohio,ACTRESS IN A LEADING ROLE,0
1982,Republican,Glenn Close,White,USA,North America,Connecticut,ACTRESS IN A SUPPORTING ROLE,0
1982,Republican,Teri Garr,White,USA,North America,Ohio,ACTRESS IN A SUPPORTING ROLE,0
1982,Republican,Jessica Lange,White,USA,North America,Minnesota,ACTRESS IN A SUPPORTING ROLE,1
1982,Republican,Kim Stanley,White,USA,North America,New Mexico,ACTRESS IN A SUPPORTING ROLE,0
1982,Republican,Lesley Ann Warren,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1983,Republican,Michael Caine,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1983,Republican,Tom Conti,White,Scotland,Europe,0,ACTOR IN A LEADING ROLE,0
1983,Republican,Tom Courtenay,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1983,Republican,Robert Duvall,White,USA,North America,California,ACTOR IN A LEADING ROLE,1
1983,Republican,Albert Finney,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1983,Republican,Charles Durning,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1983,Republican,John Lithgow,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1983,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR IN A SUPPORTING ROLE,1
1983,Republican,Sam Shepard,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
1983,Republican,Rip Torn,White,USA,North America,Texas,ACTOR IN A SUPPORTING ROLE,0
1983,Republican,Jane Alexander,White,USA,North America,Massachusetts,ACTRESS IN A LEADING ROLE,0
1983,Republican,Shirley MacLaine,White,USA,North America,Virginia,ACTRESS IN A LEADING ROLE,1
1983,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1983,Republican,Julie Walters,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1983,Republican,Debra Winger,White,USA,North America,Ohio,ACTRESS IN A LEADING ROLE,0
1983,Republican,Cher,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1983,Republican,Glenn Close,White,USA,North America,Connecticut,ACTRESS IN A SUPPORTING ROLE,0
1983,Republican,Linda Hunt,White,USA,North America,New Jersey,ACTRESS IN A SUPPORTING ROLE,1
1983,Republican,Amy Irving,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1983,Republican,Alfre Woodard,Black,USA,North America,Oklahoma,ACTRESS IN A SUPPORTING ROLE,0
1984,Republican,F. Murray Abraham,White,USA,North America,Pennsylvania,ACTOR IN A LEADING ROLE,1
1984,Republican,Jeff Bridges,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1984,Republican,Albert Finney,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1984,Republican,Tom Hulce,White,USA,North America,Michigan,ACTOR IN A LEADING ROLE,0
1984,Republican,Sam Waterston,White,USA,North America,Massachusetts,ACTOR IN A LEADING ROLE,0
1984,Republican,Adolph Caesar,Black,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1984,Republican,John Malkovich,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
1984,Republican,Noriyuki 'Pat' Morita,Asian,USA,North America,California,ACTOR IN A SUPPORTING ROLE,0
1984,Republican,Haing S. Ngor,Asian,Cambodia,Asia,0,ACTOR IN A SUPPORTING ROLE,1
1984,Republican,Ralph Richardson,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1984,Republican,Judy Davis,White,Australia,Oceania,0,ACTRESS IN A LEADING ROLE,0
1984,Republican,Sally Field,White,USA,North America,California,ACTRESS IN A LEADING ROLE,1
1984,Republican,Jessica Lange,White,USA,North America,Minnesota,ACTRESS IN A LEADING ROLE,0
1984,Republican,Vanessa Redgrave,White,England,Europe,0,ACTRESS IN A LEADING ROLE,0
1984,Republican,Sissy Spacek,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,0
1984,Republican,Peggy Ashcroft,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,1
1984,Republican,Glenn Close,White,USA,North America,Connecticut,ACTRESS IN A SUPPORTING ROLE,0
1984,Republican,Lindsay Crouse,White,USA,North America,New York,ACTRESS IN A SUPPORTING ROLE,0
1984,Republican,Christine Lahti,White,USA,North America,Michigan,ACTRESS IN A SUPPORTING ROLE,0
1984,Republican,Geraldine Page,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,0
1985,Republican,Harrison Ford,White,USA,North America,California,ACTOR IN A LEADING ROLE,0
1985,Republican,James Garner,White,USA,North America,Oklahoma,ACTOR IN A LEADING ROLE,0
1985,Republican,William Hurt,White,USA,North America,Washington,ACTOR IN A LEADING ROLE,1
1985,Republican,Jack Nicholson,White,USA,North America,New Jersey,ACTOR IN A LEADING ROLE,0
1985,Republican,Jon Voight,White,USA,North America,New York,ACTOR IN A LEADING ROLE,0
1985,Republican,Don Ameche,White,USA,North America,Wisconsin,ACTOR IN A SUPPORTING ROLE,1
1985,Republican,Klaus Maria Brandauer,White,Austria,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1985,Republican,William Hickey,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1985,Republican,Robert Loggia,White,USA,North America,New York,ACTOR IN A SUPPORTING ROLE,0
1985,Republican,Eric Roberts,White,USA,North America,Mississippi,ACTOR IN A SUPPORTING ROLE,0
1985,Republican,Anne Bancroft,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1985,Republican,Whoopi Goldberg,Black,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1985,Republican,Jessica Lange,White,USA,North America,Minnesota,ACTRESS IN A LEADING ROLE,0
1985,Republican,Geraldine Page,White,USA,North America,Missouri,ACTRESS IN A LEADING ROLE,1
1985,Republican,Meryl Streep,White,USA,North America,New Jersey,ACTRESS IN A LEADING ROLE,0
1985,Republican,Margaret Avery,White,USA,North America,Oklahoma,ACTRESS IN A SUPPORTING ROLE,0
1985,Republican,Anjelica Huston,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,1
1985,Republican,Amy Madigan,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1985,Republican,Meg Tilly,White,USA,North America,California,ACTRESS IN A SUPPORTING ROLE,0
1985,Republican,Oprah Winfrey,Black,USA,North America,Mississippi,ACTRESS IN A SUPPORTING ROLE,0
1986,Republican,Dexter Gordon,Black,USA,North America,Pennsylvania,ACTOR IN A LEADING ROLE,0
1986,Republican,Bob Hoskins,White,England,Europe,0,ACTOR IN A LEADING ROLE,0
1986,Republican,William Hurt,White,USA,North America,Washington,ACTOR IN A LEADING ROLE,0
1986,Republican,Paul Newman,White,USA,North America,Ohio,ACTOR IN A LEADING ROLE,1
1986,Republican,James Woods,White,USA,North America,Utah,ACTOR IN A LEADING ROLE,0
1986,Republican,Tom Berenger,White,USA,North America,Illinois,ACTOR IN A SUPPORTING ROLE,0
1986,Republican,Michael Caine,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,1
1986,Republican,Willem Dafoe,White,USA,North America,Wisconsin,ACTOR IN A SUPPORTING ROLE,0
1986,Republican,Denholm Elliott,White,England,Europe,0,ACTOR IN A SUPPORTING ROLE,0
1986,Republican,Dennis Hopper,White,USA,North America,Kansas,ACTOR IN A SUPPORTING ROLE,0
1986,Republican,Jane Fonda,White,USA,North America,New York,ACTRESS IN A LEADING ROLE,0
1986,Republican,Marlee Matlin,White,USA,North America,Illinois,ACTRESS IN A LEADING ROLE,1
1986,Republican,Sissy Spacek,White,USA,North America,Texas,ACTRESS IN A LEADING ROLE,0
1986,Republican,Kathleen Turner,White,USA,North America,Missouri,ACTRESS IN A LEADING ROLE,0
1986,Republican,Sigourney Weaver,White,USA,North America,Illinois,ACTRESS IN A LEADING ROLE,0
1986,Republican,Tess Harper,White,USA,North America,Arkansas,ACTRESS IN A SUPPORTING ROLE,0
1986,Republican,Piper Laurie,White,USA,North America,Michigan,ACTRESS IN A SUPPORTING ROLE,0
1986,Republican,Mary Elizabeth Mastrantonio,White,USA,North America,Illinois,ACTRESS IN A SUPPORTING ROLE,0
1986,Republican,Maggie Smith,White,England,Europe,0,ACTRESS IN A SUPPORTING ROLE,0
1986,Republican,Dianne Wiest,White,USA,North America,Missouri,ACTRESS IN A SUPPORTING ROLE,1
